42,2012,Archipelago,"Julia Wucherpfennig ’12, Biological Sciences","Advisor: Andrea Sequeira, Biological Sciences","['Stomion is a genus of endemic flightless tenebrionid beetles first collected by Charles Darwin on his voyage to the Galapagos. Given that the islands are a dynamic conveyor belt of potential colonization platforms, we tried to establish a link between Stomion\xe2\x80\x99s evolutionary history and the geologic history of the islands that they inhabit. Using a multi-gene dataset, we elucidated a potential colonization pattern, explored the timing of the first colonization event, and considered the subsequent generation of diversity within the archipelago. In order to derive a more generalized pattern further explaining the mechanism of colonization and speciation in island archipelagos, we considered the age of diversification of Stomion and its colonization history in comparison to other species in the Galapagos Islands. Escaping & Expanding, Plants & Fish (short talks) Pendleton Hall West 116 Comparing the Photoprotective Importance of Nonphotochemical Quenching across a Range of Plant Species Mia Howard \xe2\x80\x9912, Biological Sciences, and Jennifer Yang \xe2\x80\x9912, Biological Sciences']"
43,2012,"Mia Howard ’12, Biological Sciences, and","Jennifer Yang ’12, Biological Sciences","Advisor: Martina Koniger, Biological Sciences","['While light is the driving force of photosynthesis, excess light can be harmful. As sessile organisms exposed to often drastically fluctuating light intensities, plants have evolved several mechanisms for maintaining the delicate balance between maximizing photosynthetic yield and minimizing photooxidative damage. The xanthophyll cycle allows plants to quickly transition from a state of high photochemical efficiency to one of cautious photoprotection upon changes in light conditions. The associated photoprotective state, known as nonphotochemical quenching (NPQ), prevents photodamage by innocuously dissipating excess absorbed light energy as heat. We compared the capacity of a range of species to perform NPQ and quantified its photoprotective importance by comparing the abilities of leaves treated with dithiothreitol, a xanthophyll cycle inhibitor, and untreated leaves to recover from high light stress. Ultimately, we hope to better understand photoprotection in plants by comparing our results to data describing the importance of chloroplast movement, another prominent photoprotective strategy. Tip Growth: Assessing the Functional Equivalence of COW1 in A. thaliana and P. patens Jessica Lee \xe2\x80\x9912, Biological Sciences']"
44,2012,P. patens,"Jessica Lee ’12, Biological Sciences","Advisor: T. Kaye Peterman, Biological Sciences","['Tip growth, or polarized cell expansion, produces cellular morphologies characterized by an outgrowth extending from a main body. Tip growth processes involve membrane trafficking to a specific growing point during cellular morphogenesis, and the resulting structure frequently allows for specialized cellular function. The model bryophyte Physcomitrella patens is an optimal system for tip growth studies. A previously characterized COW1 mutation in Arabidopsis thaliana individuals manifests a phenotype consistent with a tip growth defect (Grierson et al. 1997). Three putative COW1 homologs were identified in the P. patens genome based on sequence similarity, and a cross-species complementation study is underway to assess the functional similarities of these homologs to COW1. Identification of a functionally equivalent COW1 homolog in P. patens would suggest that its tip growth-specific function arose early in the evolution of land plants, and provide a conveniently simple model for investigating tip growth processes in the laboratory. Catching Nemo: Fish Escape Strategies and Performance Allison Robbins \xe2\x80\x9913, Biological Science, and Janet Jeong \xe2\x80\x9914, Psychology']"
45,2012,"Allison Robbins ’13, Biological Science, and","Janet Jeong ’14, Psychology","Advisor: David Ellerby, Biological Sciences","['Successful predator evasion is essential for the survival of many animals. Performance, and therefore escape success and evolutionary fitness, is strongly influenced by both morphological and behavioral factors. Bluegill sunfish (Lepomis macrochirus) found in Lake Waban exhibit morphological differences based upon habitat. Shallow water fish have deeper body shapes, a morphology associated with increased escape performance. We therefore hypothesized  that these fish would exhibit greater fast start performance than the more streamlined deep water form. Behavioral strategies also influence escape success. For example, random, unpredictable escape directions may confuse predators, but limit specialization to maximize performance. Escape performance was analyzed from high-speed video recordings. Contrary to our predictions, deep water fish had significantly higher peak velocities and accelerations. Escape directions were also non-random. Each fish showed two or more preferred directions, but with enough variation to preserve unpredictability. Determining the Importance of Two Photoprotective Mechanisms in Arabidopsis thaliana When Exposed to High Light Stress Treatments Katrina Soriano \xe2\x80\x9912, Biological Sciences']"
46,2012,High Light Stress Treatments,"Katrina Soriano ’12, Biological Sciences","Advisor: Martina Koniger, Biological Sciences","['In order to study the relative importance of chloroplast movement and the xanthophyll cycle as photoprotective mechanisms utilized by Arabidopsis thaliana we determined the photochemical efficiency of photosystem II before and after 90 min of high light exposure. We performed these treatments on WT and mutants that show partially reduced photoprotective abilities (npq1, phot2, phot1/phot2). In addition, we used inhibitors to selectively disable one or the other photoprotective mechanisms. As an actin-depolymerizer, cytochalasin B inhibits chloroplast movement and resulted in reduced high light stress tolerance. A. thaliana WT exhibited the greatest difference in recovery when comparing the control and cytB treated leaves, while A. thaliana phot1phot2 leaves showed the smallest difference. We will discuss the relative importance of these two mechanisms. Drinking from the Fire Hose: Dealing with Large Datasets (short talks) Pendleton Hall West 212 Video Summarization: How to Understand Hours of Video in Seconds Caroline Gallagher \xe2\x80\x9914, Computer Science']"
47,2012,Understand Hours of Video in Seconds,"Caroline Gallagher ’14, Computer Science","Advisors: Richard Souvenir, UNC Charlotte","['Computer Science, and Sohie Lee, Computer Science A large amount of video is being collected for environmental monitoring, biological analysis, and even ""virtual visits"" around the world using the global network of publicly-available webcams. It is impossible to watch all of this footage; however, with summarization techniques, it may be possible to quickly understand important trends and events. I will discuss my work in computer vision that identifies objects and condenses video streams into shorter, still understandable videos. I will also discuss issues that arise while processing real-world video and how anomaly detection methods can be used to highlight the most interesting objects and events. This research was supported by the National Science Foundation REU Site grant (NSF-081745) at UNC Charlotte. Launching Environmental Modeling into the 21st Century: GUI Based Multi-Variable Environmental Risk-Assessment Shilpa Idnani \xe2\x80\x9912, Environmental Studies, and Madeleine Adams \xe2\x80\x9913, Undeclared']"
48,2012,"Shilpa Idnani ’12, Environmental Studies,","and Madeleine Adams ’13, Undeclared","Advisor: William Coleman, Chemistry","['Most modeling software systems for environmental analysis are unwieldy and difficult to use for the average consumer. They require individual training and have limited visualization capabilities. In this project, we are creating a visually appealing user-generated small-scale property model on which we apply environmental and climate change factors to estimate property damage and property weaknesses. Users will help generate a three dimensional diagram of an individual property or area and detail property characteristics such GPS coordinates, land features, water levels and flora types. The program will generate precipitation, weather, and other geographic information for the period of time specified by the user. After assessing weaknesses, users will be able to manipulate their property to minimize damage and possible risk. Investigating the Structural Determinants of Electrostatic Binding among Proteinprotein Complexes: A Systematic, Largescale Computational Study Emma Nechamkin \xe2\x80\x9912, Chemistry']"
49,2012,Computational Study,"Emma Nechamkin ’12, Chemistry","Advisor: Mala Radhakrishnan, Chemistry","['We seek to understand electrostatic determinants of protein binding. Electrostatics are both commonly manipulated in design and relevant to protein recognition. This project aims to map out electrostatic contributions to protein-protein binding as they relate to structural components of proteins. By systematically using a continuum electrostatics model on a large set of protein complexes, we quantify the electrostatic contributions of protein structural elements including distal and local regions of proteins and backbone and side chain residue contributions. This study will also address whether protein specificity and promiscuity correlate to electrostatic component contribution and whether trends exist among proteins when correlated to monopole, fold, or size. By using many protein structures, statistically significant trends may be elucidated. Social Media: Free Speech and Anonymity for Exposing the Narco Conflict in Mexico Yesenia Trujillo \xe2\x80\x9914, Computer Science']"
50,2012,Conflict in Mexico,"Yesenia Trujillo ’14, Computer Science","Advisor: Eniana Mustafaraj, Computer","['Science Since 2006, the Mexican government has started to crack down on organized drug traffic. Military, police and the drug cartels are openly in war, which have cost more than 40,000 lives. They are all interested in keeping the violence off of newspapers and other news outlets. Traditional media has been intimidated into silence; sometimes with killings of journalists. Due to that, Mexican citizens have turned to social media and networks in order to remain informed and inform others about the safety of their communities. I have studied a large number of Twitter messages written by a community of users in Monterrey, Mexico. My findings suggest that users had to remain anonymous when providing information about risky situations but in the meantime, both the authorities and organized crime were trying to take advantage of this form of communication. The data suggests that the community changed its behavior due to external pressure. Games, Visualizations, and Experiments - Three Ways to Understand Computer Security Better (panel discussion) Founders Hall 120 Jie Han \xe2\x80\x9912, Computer Science, Economics, Marie Vasek \xe2\x80\x9912, Computer Science, and Era Vuksani \xe2\x80\x9912, Computer Science']"
51,2012,"Marie Vasek ’12, Computer Science, and Era","Vuksani ’12, Computer Science","Advisor: Tyler Moore, Computer Science","['With the rising reliance on computers, computer security has emerged as a persistent and serious threat. This panel reviews three different approaches to improve the understanding of issues facing computer security. User education is key for improving Internet security, since users are frequently the target of attacks. But what is the best way to reach them? Playing video games is a popular form 11am\xe2\x80\x9312:10pm of entertainment, but could it be used as an effective tool for teaching lessons in network security? Can researchers effectively condense large quantities of security data into user-friendly charts to improve understanding and help the users themselves uncover patterns? And, ultimately, who is responsible for keeping users safe on the internet? Does reporting websites which are actively delivering badware (e.g., viruses, trojans, and spyware) actually make a measurable difference? This panel explores research projects that help provide answers to each of these questions. Social Sciences No Way! \xc2\xa1Si, Gu\xcc\x88ey!: Arizona\xe2\x80\x99s S.B. 1070 and Other (Un)believably Racist Anti-Immigrant Legislation (interactive teaching presentation) Pendleton East 239 Briana Calleros \xe2\x80\x9912, Political Science']"
52,2012,Pendleton East 239,"Briana Calleros ’12, Political Science","Advisor: Laura Grattan, Political Science","['Arizona\xe2\x80\x99s S.B. 1070 and copycat legislation in other states are stirring national debate about the Mexico-U.S. border and the borders of collective identity. Many claim that these laws, intended to rid the nation of \xe2\x80\x9cillegals,\xe2\x80\x9d are not racist because \xe2\x80\x9cillegal is not a race.\xe2\x80\x9d I argue that S.B.1070, and other legislation aimed at increasing surveillance of immigrants in schools, hospitals, and rental markets, conceive of the borders of collective identity in nationalist and racist terms while simultaneously intruding into routine aspects of everyday life. The rights of immigrants, Latino/a citizens, and all citizens are at risk without a historically accurate and politically charged discussion of race at the forefront of the debate. I draw on Gloria Anzaldua\xe2\x80\x99s influential border theory to transform the discourse of race and national belonging in current immigration debates. The Social Paradox In Contemporary Korea: Exploring Korean Youth Culture (panel discussion) Science Center 104 Ji-Su Park \xe2\x80\x9913, Sociology, Political Science, Grace Song \xe2\x80\x9912, Political Science, East Asian Studies, and Sulamita Yang \xe2\x80\x9913, English and Economics']"
53,2012,"Song ’12, Political Science, East Asian Studies,","and Sulamita Yang ’13, English and Economics","Advisor: Sun-Hee Lee, East Asian Languages","['and Literatures This panel explores a newly emerging, multifaceted value system in the contemporary youth culture of South Korea. On the surface, most Koreans continue to identify with and adhere to Neo-Confucian values, which have long dominated Korean society. However, as Korea is becoming increasingly globalized, recent cultural developments contradict such deep-rooted values. This social paradox is examined through diverse literature and a survey investigating how Korean and Korean-American youths identify themselves. Furthermore, focusing on gender and language use, we argue that sexual liberalization in Korean popular culture and the extensive use of expletives among youth highlight the discontinuity between the new and traditional Korean images. Changing the World We Live In (short talks) Pendleton Hall East 139 Medieval Culture, Agriculture, and Climate: A Scientific History of Human-environment Relationships Genevieve Goldleaf \xe2\x80\x9912, Medieval/Renaissance Studies and Environmental Studies']"
54,2012,"Genevieve Goldleaf ’12, Medieval/Renaissance",Studies and Environmental Studies,"Advisor: Alden Griffith, Environmental Studies","['The ""medieval warm period"", c. 1000\xe2\x80\x931300, provides an example of the relationships between changes in climate and in human history, when confluences between natural climatic variations improved European agricultural conditions. Environmental data contextualize the resulting economic, political, and cultural changes characterizing later medieval Europe; conversely, historical data concerning human activities during the early medieval may contribute a more complete account of possible climate drivers. For example, early medieval deforestation and agricultural expansion may have contributed greenhouse gases such as methane and carbon dioxide to the atmosphere; changed the amount of light reflected by Earth\'s surface; or altered local hydrology, all drivers of climate trends. Tracing a more complex relationship between the natural and anthropogenic factors contributing to the medieval climate system from both historical and scientific perspectives invites us to explore the implications for contemporary narratives of climate change. Organic Synthesis of Novel Sulfur-containing Antitubercular Agents Kathryn Jackson \xe2\x80\x9913, Economics and Chemistry, and Amelia Williams \xe2\x80\x9913, History']"
55,2012,"Kathryn Jackson ’13, Economics and","Chemistry, and Amelia Williams ’13, History","Advisor: Michael Hearn, Chemistry","['Even the most vigorous existing drugs are hardly effective in combination therapy for multi-drug-resistant tuberculosis and extensively drug-resistant tuberculosis. Alarmingly, in December 2011, physicians in Hinduja, India, identified totally drug-resistant tuberculosis. Novel antimicrobials employing new mechanisms are thus urgently needed to combat resistance. The heterocyclic azole drug class is proving useful in this regard. We synthesized and examined the efficacy of a crystalline series of 1-aryl-3-(1,2,4-triazol-4-yl)-thioureas generated from 4-amino-1,2,4-triazole and isothiocyanates. A second line of investigation endeavors to improve synthesis methods and drug efficacy for substituted thioamides. Modifying the classical Willgerodt-Kindler reaction permits the convenient preparation of phenylbenzothioamides from substituted benzaldehydes and aromatic amines under mild conditions. With the good availability of the starting materials and the possibility of significant structural variation, these two series of compounds have proven valuable in our program of drug discovery. (This work is supported by Wellesley College.) \xef\x80\x81\xef\x80\x82\xef\x80\x83\xef\x80\x84\xef\x80\x85\xef\x80\x86\xef\x80\x82\xef\x80\x87\xef\x80\x82\xef\x80\x88\xef\x80\x89\xef\x80\x8a\xef\x80\x82\xef\x80\x81\xef\x80\x8b\xef\x80\x8c\xef\x80\x8b\xef\x80\x89\xef\x80\x82\xef\x80\x8d\xef\x80\x84\xef\x80\x8e\xef\x80\x8f\xef\x80\x90\xef\x80\x91\xef\x80\x86\xef\x80\x82\xef\x80\x89\xef\x80\x82\xef\x80\x85\xef\x80\x86\xef\x80\x92\xef\x80\x8d\xef\x80\x93\xef\x80\x8e\xef\x80\x91\xef\x80\x94\xef\x80\x84\xef\x80\x95\xef\x80\x8f\xef\x80\x96\xef\x80\x97\xef\x80\x88\xef\x80\x81\xef\x80\x82\xef\x80\x83\xef\x80\x84\xef\x80\x83\xef\x80\x85\xef\x80\x82\xef\x80\x86\xef\x80\x87\xef\x80\x83\xef\x80\x88\xef\x80\x82\xef\x80\x89\xef\x80\x8a\xef\x80\x8b\xef\x80\x8c\xef\x80\x83 \xef\x80\x97 \xef\x80\x98\xef\x80\x82\xef\x80\x97\xef\x80\x99\xef\x80\x93\xef\x80\x95\xef\x80\x9a\xef\x80\x85\xef\x80\x86\xef\x80\x9b\xef\x80\x95\xef\x80\x9a\xef\x80\x90\xef\x80\x91\xef\x80\x8d\xef\x80\x93\xef\x80\x8e\xef\x80\x91\xef\x80\x8f\xef\x80\x9c\xef\x80\x8e\xef\x80\x9d\xef\x80\x95\xef\x80\x96\xef\x80\x97 \xef\x80\x9e\xef\x80\x8a\xef\x80\x9f \xef\x80\xa0 \xef\x80\xa1 \xef\x80\x98\xef\x80\x8a\xef\x80\x8c \xef\x80\xa2\xef\x80\x86\xef\x80\x95\xef\x80\x9c\xef\x80\x95\xef\x80\x9a\xef\x80\x8d\xef\x80\x8f\xef\x80\x86\xef\x80\x97\xef\x80\xa3 \xef\x80\x98\xef\x80\x8f\xef\x80\x8c\xef\x80\xa3\xef\x80\x97\xef\x80\xa4\xef\x80\x97\xef\x80\xa5\xef\x80\x8a\xef\x80\x8c\xef\x80\x9f \xef\x80\x97\xef\x80\x97\xef\x80\x97\xef\x80\x97\xef\x80\x97\xef\x80\xa6\xef\x80\xa7\xef\x80\xa8 \xef\x80\x97\xef\x80\x97\xef\x80\x97\xef\x80\x97\xef\x80\x97\xef\x80\x81\xef\x80\x81\xef\x80\xa9\xef\x80\x9e \xef\x80\x98\xef\x80\x8a \xef\x80\xa3 \xef\x80\xa0 \xef\x80\xa1 \xef\x80\x8d \xef\x80\x8d\xef\x80\x8d \xef\x80\x8d\xef\x80\x8d\xef\x80\x8d \xef\x80\xa0\xef\x80\x8b\xef\x80\x97\xef\x80\xa1\xef\x80\x97\xef\x80\x9c\xef\x80\x8f\xef\x80\x85\xef\x80\x9b\xef\x80\x95\xef\x80\x97\xef\x80\x9b\xef\x80\x95\xef\x80\x97\xef\x80\x96\xef\x80\x94\xef\x80\x9b\xef\x80\x96\xef\x80\x8d\xef\x80\x8e\xef\x80\x8d\xef\x80\x94\xef\x80\x95\xef\x80\x9a\xef\x80\x8d\xef\x80\x96\xef\x80\x97\xef\x80\x8f\xef\x80\x8d\xef\x80\x97\xef\x80\x8f\xef\x80\x9a\xef\x80\x85\xef\x80\x97\xef\x80\x84\xef\x80\x8e\xef\x80\x9a\xef\x80\xaa\xef\x80\x97\xef\x80\xab\xef\x80\x91\xef\x80\x96\xef\x80\x8e\xef\x80\x8d\xef\x80\x8e\xef\x80\x91\xef\x80\x9a\xef\x80\x97\xef\x80\x8f\xef\x80\x9a\xef\x80\x9d\xef\x80\x97\xef\x80\x9c\xef\x80\x8f\xef\x80\x85\xef\x80\x97\xef\x80\x84\xef\x80\x95\xef\x80\xab\xef\x80\x84\xef\x80\x95\xef\x80\x96\xef\x80\x95\xef\x80\x9a\xef\x80\x8d\xef\x80\x97\xef\x80\x9c\xef\x80\x94\xef\x80\x86\xef\x80\x8d\xef\x80\x8e\xef\x80\xab\xef\x80\x86\xef\x80\x95\xef\x80\x97\xef\x80\x96\xef\x80\x94\xef\x80\x9b\xef\x80\x96\xef\x80\x8d\xef\x80\x8e\xef\x80\x8d\xef\x80\x94\xef\x80\x95\xef\x80\x9a\xef\x80\x8d\xef\x80\x96 From the Village to the City: The Building of India\xe2\x80\x99s Post-independence Utopias Ikuno Naka \xe2\x80\x9912, International Relations- History']"
56,2012,of India’s Post-independence Utopias,"Ikuno Naka ’12, International Relations- History","Advisor: Nikhil Rao, History","['Since independence in 1947, India has seen the building of new postcolonial cities and villages throughout the country. Underscoring these projects was a new 20th\xe2\x80\x93century understanding of the built environment as being inextricably connected to a nation\xe2\x80\x99s society, economy and politics. The redevelopment of India\xe2\x80\x99s villages and cities was part of a larger utopian project of changing India\xe2\x80\x99s condition of underdevelopment; a means of broadcasting that Nehruvian assumption of nationhood across the country. There were two projects in particular that were pioneers of their time. The first is the redevelopment of the rural agricultural villages of Etawah, Uttar Pradesh. The second is the new postcolonial capital city of northern India, 11am\xe2\x80\x9312:10pm']"
57,2012,Modern Spain,"Judee Utoh ’12, Architecture and Spanish","Advisor: Carlos Ramos, Spanish","['Modern Spanish cities have used different strategies to confront the combined challenges presented by rapid changes in urbanization, demographics and lifestyles since the death of Franco and the arrival of democracy (1975). This presentation will explore urban policies employed in Cordoba and Barcelona in the post-Franco period to foster community and to solve space and quality of life problems in high-density areas. Particular attention will be devoted to the role of public investment in urban regeneration projects. By size and location these two cities can be used as case studies to better understand different options for urban renewal. Barcelona is a large cosmopolitan city in the North of Spain and Cordoba is a medium-sized city in the South. (Research supported by Office of the Provost and Dean of the College.) Stirring the Melting Pot: Understanding American Culture (short talks) Pendleton Hall East 339 Cross-cultural Exchanges between France and America in the Letters of the Artist Anne Whitney Lia Dawley \xe2\x80\x9912, Economics and Art History']"
58,2012,the Artist Anne Whitney,"Lia Dawley ’12, Economics and Art History","Advisor: Jacqueline Musacchio, Art","['Like many nineteenth-century American women artists, the sculptor Anne Whitney traveled to Europe to study. Her largely unpublished letters spanning her entire life, including her time abroad, are held in the College Archives. These letters, along with photographs and ephemera, provide insight into her personality, her relationship with the painter Adeline Manning, and her involvement in social and political activism. My spring independent study involves annotating and transcribing these letters, specifically those from her stay in Paris and Ecouen. I am examining Whitney\xe2\x80\x99s cross-cultural exchanges, creating lists of the people and places she encountered, and analyzing the information via visits to nearby museums and libraries. My work will become part of an interactive online scholarly resource developed in collaboration with Professor Musacchio, Archives, and LTS, which will serve as the basis for a Fall 2012 art history seminar. Long, Tall Texan: Whiteness, Gender, and Pop Culture Representations of Texas Rangers Kerry Knerr \xe2\x80\x9912, American Studies']"
59,2012,Texas Rangers,"Kerry Knerr ’12, American Studies","Advisor: Ryan Quintana, History","['Imagine sagebrush. Imagine more sky than you\xe2\x80\x99ve ever seen. Imagine a solitary man on horseback, perched on a lonely ridge, with his shining silver-star badge. Perhaps less typical of a bygone era of American history, this image fits more comfortably in the canon of popular culture and of Westerns. The classic imagery of the West endures as a powerful set of tropes in American culture. Moreover, they serve as a touchstone for the creation of idealized racialized or gendered figures. Continually revisited and revised for generations, westerns serve as a site of popular historical imagination, provide a stage for the depiction of contemporary social struggles, and comprise an evolving cultural arena ripe for analysis. Blending popular culture and historical analysis, I examine the social forces that created idealized white masculinity, especially through the Texas Rangers, and contextualize the role of westerns in the construction and contestation of privilege. Counterculture without a Cause: Hipsters and Commodified Subcultures Karin Robinson \xe2\x80\x9912, Sociology']"
60,2012,Hipsters and Commodified Subcultures,"Karin Robinson ’12, Sociology","Advisor: Markella Rutherford, Sociology","['The late 20th and early 21st centuries have witnessed the rise of a cultural circle, dubbed \xe2\x80\x9cHipster culture\xe2\x80\x9d. Markedly different from subcultures of the past, a large portion of Hipster culture is devoted to the conspicuous consumption of goods. Over the course of a semester, this study examined the various sociological causes contributing to the trajectory of commodification of this pseudorebellious cultural circle. My study aimed to identify the unique collective properties of Hipsters as a cultural group, and to identify instances of suppression via cultural diffusion. Conclusions were based on extensive theoretical research and several interviews with Wellesley College Students. Asians in America: Compiling History on the Web Samantha Wu \xe2\x80\x9912, Computer Science']"
61,2012,on the Web,"Samantha Wu ’12, Computer Science","Advisors: Karen Shih, Office of Intercultural","[""Education, and Joy Renjilian-Burgy, Spanish After becoming frustrated with the lack of information about Asian Americans in my formal education, I struggled to think of a way to ease the research path of others who wanted to learn about the history of Asian Americans and the struggles they have faced. When presented with the opportunity to create a final project for my Education seminar, I jumped at the opportunity to create a website--one that would give a brief glimpse of the history of Asians in America and lay the foundations for discussions on issues that Asian Americans face today. And Justice for All: From the Obese to the Elderly Culture (short talks) Science Center 278 Aging Justice for Elderly Korean American Women: A Feminist Bioethics Framework Gena Hong \xe2\x80\x9912, Women's and Gender Studies""]"
62,2012,Framework,"Gena Hong ’12, Women's and Gender Studies","Advisor: Charlene Galarneau, Women's and","['Gender Studies While feminist bioethicists have built consensus around the need to analyze intersecting identities along the lines of race, class, and gender, the role of age has been relatively untheorized. The lack of age consideration reflects oppression in the form of marginalization, which challenges elderly women\xe2\x80\x99s right to be heard. Adapting the framework of reproductive justice, I develop a notion of aging justice specific to elderly Korean American women. To understand what is necessary for aging justice, I refine feminist theory on aging by valuing the lived experiences of Korean American women and their articulations of aging with dignity and respect. Listening to the voices of those with the most intimate knowledge of their oppression enriches theory by allowing for a more culturally and contextually appropriate vision of aging justice. (Research supported by a Jerome A. Schiff Fellowship.) 11am\xe2\x80\x9312:10pm The Representation of Women in Television, On- and Off-Screen Kathleen Leonard \xe2\x80\x9912, Cinema and Media Studies']"
63,2012,"Television, On- and Off-Screen","Kathleen Leonard ’12, Cinema and Media Studies","Advisor: Winifred Wood, Writing Program","[""A smaller wage gap and a standard workday have made television a comparatively woman-friendly industry in the world of mass media. Women have had great success of late creating and producing sitcoms for major networks, and in doing so have founded a new generation of Maude\xe2\x80\x99s, Murphy Browns, and Mary Tyler Moors. Yet with women representing a third of all characters and a quarter of all writers, producers, directors, editors, and creators, women continue to be underserved both on and off-screen. This presentation will address the shifting roles of women working for and appearing in television, as well as the influence of reality shows, the thousands of channels you never watch, and that pesky myth that women aren't funny. Radical Possibilities: Independent Media Production and Contemporary Reproductive Justice Activism Anna Weick \xe2\x80\x9912, American Studies""]"
64,2012,Reproductive Justice Activism,"Anna Weick ’12, American Studies","Advisor: Susan Reverby, Women's and","['Gender Studies With the relentless political attacks on women\xe2\x80\x99s health in the past year, abortion-rights activists are looking to alternative strategies of mobilizing support. How can non-mainstream modes of reproductive justice organizing expand our ideas of art-making, protest, and resistance? Situated within specific historical and political legacies of independent feminist media-making, these activists work with diverse tools, mediums, and technologies to create their art. Alongside their projects, these activists strive to create reproductive justice communities of hope and strength, with a focus on community-oriented, grassroots, and localized protest methods. Building and Breaking an Institution (short talks) Science Center 396 Pedagogies of Microfinance: Contextualizing and Understanding the Impact of Financial Education Programs in Latin America and in India Ana Plascencia Casillas \xe2\x80\x9914, Economics and Political Science']"
65,2012,"Ana Plascencia Casillas ’14, Economics and",Political Science,"Advisor: Smitha Radhakrishnan, Sociology","['Worldwide the microfinance sector has opened the path between the underserved populations in developing countries and the global financial system. By providing the underserved populations access to basic financial services, microenterprises have sought to liberate the poor from the entrapping cycle of poverty and equip them with the financial resources to work their way up the economic ladder. Yet the question remains: Are basic financial services enough? At ACCION International, a non-profit microfinance organization, entrepreneurship and financial education have become a key non-financial component of poverty alleviation and empowerment. Our understanding of the development and impact of Action\xe2\x80\x99s educational programs will be presented. (Research supported by the Early Sophomore Research Program.) The Effect of Inheritance Rules on Marriage and Dowries in India Elizabeth Gilmartin \xe2\x80\x9912, Economics']"
66,2012,Marriage and Dowries in India,"Elizabeth Gilmartin ’12, Economics","Advisor: Kristin Butcher, Economics","['The Hindu Succession Act, 1956, redefined the right for Hindu women and some others to inherit in India, mostly potentially impacting the inheritance of land which was the most valuable asset of most families. Some have asserted that dowries are an alternative way for females who are excluded from inheritance to receive some family wealth. If this is the case, one would expect that the change in the inheritance law to include women and girls to some extent could result in changes in the practice of providing dowers for Hindu women. Using some recently released data this paper will examine whether a change is quantifiable. The Special Court for Sierra Leone: A Critical Analysis of Efforts to Address Impunity Charlotte Hulme \xe2\x80\x9914, Political Science']"
67,2012,Impunity,"Charlotte Hulme ’14, Political Science","Advisor: Stacie Goddard, Political Science","['The Special Court for Sierra Leone (SCSL) was established by the UN and the government of Sierra Leone to prosecute the \xe2\x80\x9cpersons [bearing] the greatest responsibility for serious violations of international humanitarian law and Sierra Leonean law\xe2\x80\x9d during the state\xe2\x80\x99s eleven-year civil war (1991\xe2\x80\x932002). The court also aimed to leave a legacy of addressing impunity and restoring respect for the rule of law. In summer 2011, I travelled to Sierra Leone and interviewed 120 war victims, gauging their knowledge and perceptions of the SCSL and, particularly, its limited indictment mandate that included only 13 high-level war criminals. My interviewees\xe2\x80\x99 responses suggest that, despite extensive outreach efforts, the court has failed to become relevant for many Sierra Leoneans. This project offers an analysis of how future special courts may improve their mandates in order to become more effective post-conflict justice mechanisms and to better serve war victims. Follow the Money: Catholic Giving after the Boston Clergy Abuse Crisis Rachel Salmanowitz \xe2\x80\x9912, Religion']"
68,2012,the Boston Clergy Abuse Crisis,"Rachel Salmanowitz ’12, Religion","Advisor: Stephen Marini, Religion","['In January 2002, The Boston Globe published several articles disclosing the Archdiocese of Boston\xe2\x80\x99s complicity in the sexual abuse of over 130 children by Father John Geoghan. Over the next few months, the situation worsened as hundreds of people contacted lawyers, prosecutors and the Globe claiming to have been abused as children by priests. In the wake of this scandal, tens of thousands of Catholics withheld their contributions to the archdiocese, and donations to parish collections dropped perceptibly. The financial losses the Catholic Church in Boston incurred during the clergy sexual abuse crisis are attributable to more than displeasure with the archdiocese\xe2\x80\x99s handling of sexually abusive priests. Instead, pre-existing issues within the Archdiocese of Boston and the larger Catholic Church in the United States significantly contributed to Catholic giving patterns following the crisis. 11am\xe2\x80\x9312:10pm']"
69,2012,"Stephanie Anklin ’12, Economics and",Art History,"Advisor: Rebecca Bedell, Art","['Three photographers, Helen Levitt, Sally Mann, and Wendy Ewald, have taken the contentious history of children in art and created images that confront and compliment the tropes of the past and present. Helen Levitt\xe2\x80\x99s detached recordings of the romantic child in gritty urban tableaus serve as a connection between the idealized child of the Victorian past and the modernist potential of street photography. Sally Mann\xe2\x80\x99s ethereal and controversial portraits of her children portray the post-modern conception of children as multifaceted beings and push us to question the ethical boundaries of representation. Wendy Ewald transforms the documentation process by allowing the children to photograph; using those images she creates narratives about their communities, combining the photographer\xe2\x80\x99s and subject\xe2\x80\x99s voice in a novel way. These three photographers exemplify the diversity and the progression of methodology and representation in the depiction of children in photography. Pathway Consumption on a Budget Evelyn Haro \xe2\x80\x9913, Sociology']"
70,2012,Pathway Consumption on a Budget,"Evelyn Haro ’13, Sociology","Advisor: Markella Rutherford, Sociology","['Pierre Bourdieu\xe2\x80\x99s concept of cultural capital, first introduced in 1973, argues that class distinctions are cultivated through social conditioning and has since been revered as a cemented social truth by the academic community. This truth has often been taken to mean that working-class children are intrinsically destined to be culturally short-changed because of lacking economic resources. Through qualitative interviews, I study a group of working-class parents who have created networks of like-minded parents who have a have a socially-progressive agenda based on academic success for their children, despite having limited economic resources. My analysis examines the ways that some working-class families actively encourage upward mobility through the careful cultivation of cultural capital on a budget. This example leads us to reexamine the complicated relationship between economic and cultural forms of capital. The Making of a Classic: Louisa May Alcott, her Novels, and Modern Media Hayley Lenahan \xe2\x80\x9912, English']"
